gene	log2fc_fudan	n_pairs_fudan	pval_fudan
GSDMD	0.5463696358628822	27	0.2483380287885666
GSK3A	0.2324159285915735	20	0.2773551940917969
GSK3B	-0.4778670548586732	10	0.4921875
GSKIP	-1.577395270049348	13	0.039794921875
GSN	-0.019466951381265037	28	0.813923291862011
GSPT1	1.3499752191925634	20	0.04405403137207031
GSR	-0.35901009307208387	28	0.003738619387149811
GSS	-0.16297151897609746	28	0.13146880269050598
GSTK1	-0.08648889605092797	28	0.9196710959076881
GSTM2	-2.325893360894978	13	0.004638671875
GSTM3	0.3011368461208308	28	0.17823376506567
GSTO1	0.8410646943886795	28	1.765042543411255e-05
GSTP1	1.1404595003047384	28	8.195638656616211e-07
GSTT1	-0.8741855470794597	12	0.09228515625
GTF2A1	0.3513863626142536	18	0.2121429443359375
GTF2B	0.5546972431212651	19	0.049365997314453125
GTF2F1	1.7769576779324887	12	0.01220703125
GTF2F2	1.3950934640635662	24	0.0020009279251098633
GTF2I	1.0984595482352701	28	0.00015273690223693848
GTF3C1	0.3936463615548327	24	0.10109639167785645
GTF3C4	1.6629650127224294	27	9.59634780883789e-05
GTF3C5	0.819884600974327	9	0.07421875
GTPBP1	1.8211369928052583	25	0.00016230344772338867
GTPBP2	0.2633862642849649	19	0.08742904663085938
GTPBP3	-0.4371434424342787	5	
GTPBP4	1.2545782931932794	14	0.0052490234375
GUF1	-0.07088348615650993	11	0.8310546875
GUK1	0.6888897890442509	22	0.0021948814392089844
GUSB	0.14222090642921154	26	0.7453929781913757
GYG1	0.39976427764913397	27	0.02142883837223053
GYS1	0.6878166447615718	27	9.59634780883789e-05
GZMK	1.678325652661573	21	8.392333984375e-05
H1F0	0.08977447417474926	28	0.4247525781393051
H1FX	-0.22595173055015114	28	0.01025690883398056
H2AFY	0.05912083689415354	28	0.35016296058893204
H2AFY2	0.04149464742931381	28	0.831373319029808
H6PD	0.6431224331307888	28	0.00019368529319763184
HAAO	-0.7141025515364644	17	0.007904052734375
HADH	-0.5813560403484069	28	6.318092346191406e-05
HADHA	-0.5100545843028231	28	0.00027351081371307373
HADHB	-0.24205725285589103	28	0.23591722548007965
HAGH	-0.1711743500533881	28	0.06981273740530014
HARS	0.32718051956849237	28	0.020409412682056427
HAT1	1.8741471398794902	22	0.0008091926574707031
HAUS2	-0.2928661953561139	7	0.46875
HAX1	1.5996620475620995	8	0.015625
HBB	-0.3853871580279532	28	0.042608387768268585
HBD	-0.566061713352734	28	0.019113145768642426
HBS1L	0.6915621388532985	5	
HCCS	0.7219532185662645	18	0.16735076904296875
HCFC1	0.36224952546663425	24	0.45587432384490967
HCK	0.9772378738212291	19	0.007144927978515625
HCLS1	-1.2301568707755737	27	0.0010209232568740845
HDAC1	0.554532598068944	12	0.0341796875
HDAC2	0.8965710162581586	25	0.00028705596923828125
HDAC6	0.26681935345525737	25	0.8739878535270691
HDGF	0.2418765203602151	28	0.14377250522375107
HDGFRP2	0.030477489186694916	13	0.83935546875
HDGFRP3	-0.11402032840673712	14	0.8077392578125
HDHD1	0.5976493612870697	15	0.52447509765625
HDHD2	-0.6668149336074729	20	0.06372261047363281
HDHD3	-0.4922800180548876	28	0.09002415090799332
HDLBP	0.16457806298556582	28	0.20980393886566162
HEATR1	2.7415383239560303	19	3.814697265625e-05
HEATR2	1.7803781770036	21	0.005541801452636719
HEATR3	0.9354281745877805	18	0.0897674560546875
HEATR5A	-1.3635071986387617	19	0.040130615234375
HEATR5B	0.3144020486004404	28	0.2015676274895668
HEBP1	0.2877657751456905	25	0.0067255496978759766
HEBP2	5.545249959143511	26	2.6941299438476562e-05
HECA	0.5323906893451085	24	0.007920503616333008
HECTD1	0.30985526258678725	11	0.123046875
HECTD3	0.46226714590488005	16	0.274444580078125
HECTD4	-0.3383733942898086	22	0.018956661224365234
HELLS	0.41044350207376884	10	0.322265625
HEPH	0.376176010491601	26	0.5822249948978424
HERC1	-0.10691520391651207	17	0.963226318359375
HERC4	-0.3718457877767406	28	0.26417163759469986
HEXA	0.07703066007427718	28	0.9374814853072166
HEXB	-0.0856357743825158	28	0.8841757625341415
HGD	-0.4517636562305583	9	0.1640625
HGS	-1.2901193566566864	17	0.0714111328125
HIBADH	0.41295414606463265	28	0.0451183095574379
HIBCH	-0.6136032079087608	28	0.0017047896981239319
HID1	1.9603017705961538	8	0.0546875
HINT1	-0.08760964518687414	28	0.831373319029808
HINT2	-0.5738777174727113	28	0.0015547871589660645
HINT3	0.39182635684401823	7	0.296875
HIP1	0.31231363872536516	8	0.3125
HIRA	0.38091265950651104	7	0.15625
HIST1H1B	0.23722173882325093	28	0.03575380891561508
HIST1H1C	-0.17849918350292138	28	0.11451615393161774
HIST1H2BA	-0.021110430174435414	27	0.5303222090005875
HK1	0.1686594667223934	28	0.25451332330703735
HK2	-0.1660307815745327	26	0.18135443329811096
HK3	0.48689403597310155	24	0.10738253593444824
HLA-A	-0.04269744747026553	28	0.5823858305811882
HLA-B	-0.040263697121975056	28	0.8489041775465012
HLA-C	-0.0011253878434739919	27	0.4996110200881958
HLA-DPA1	-1.1788444504255395	13	0.021484375
HLA-DQA1	-0.6571190219775054	5	
HLA-DRA	-0.5743687355983346	28	0.006060026586055756
HLA-E	0.27106837046813814	5	
HLA-F	-0.23399046287038655	16	0.743560791015625
HM13	0.803819179606236	27	0.005940347909927368
HMBS	0.6796702443579343	24	0.019441962242126465
HMG20A	0.11471466480761008	27	0.1854744255542755
HMGB1	0.3677720862841838	28	0.021778732538223267
HMGB2	0.30144177348704637	9	0.25
HMGB3	0.824285719520291	27	0.03620612621307373
HMGCL	-0.6802430041542651	27	0.0022483021020889282
HMGCS1	-0.6079030584708012	19	0.040130615234375
HMGCS2	-1.3231023962332467	25	0.0005564093589782715
HMGXB4	1.840266732152401	7	0.46875
HMOX1	-0.3579391462571504	19	0.4653167724609375
HMOX2	0.483199133836657	26	0.012952595949172974
HN1	0.3578260701327922	15	0.22930908203125
HN1L	1.0617139193850154	25	0.05157625675201416
HNMT	0.08154636484811113	26	0.9204553663730621
HNRNPA0	-0.027299805035575306	28	0.7113664001226425
HNRNPA1	0.7316482240719755	21	0.0062808990478515625
HNRNPA2B1	0.6184417241407867	28	0.003438994288444519
HNRNPA3	0.7672142437048755	28	0.0056031495332717896
HNRNPAB	1.0049247511888444	28	0.01102352887392044
HNRNPC	0.5207377217068447	28	0.004060737788677216
HNRNPD	0.3479876096859366	28	0.003438994288444519
HNRNPDL	0.4680310581750111	28	0.0017047896981239319
HNRNPF	0.14984412714892528	28	0.22697687149047852
HNRNPH1	0.49549436892790394	28	0.017886914312839508
HNRNPH2	0.5860555478323048	28	0.021778732538223267
HNRNPH3	0.27648280147942755	28	0.026356667280197144
HNRNPK	0.40992648380741203	28	0.01563260704278946
HNRNPL	0.5312766295897124	28	0.0024397894740104675
HNRNPLL	0.485162403591626	17	0.079681396484375
HNRNPM	0.5981221975305904	28	0.0026621222496032715
HNRNPR	0.2945370901774824	28	0.003160528838634491
HNRNPU	0.34911447115237004	28	0.009536407887935638
HNRNPUL1	0.5815403731788371	28	0.006060026586055756
HNRNPUL2	-0.14886098457275457	28	0.05049888789653778
HP	0.22196330920527307	28	0.26417163759469986
HP1BP3	0.139346264907511	28	0.9374814853072166
HPCAL1	0.43655685223324736	27	0.3361395001411438
HPGDS	-1.430667911951455	22	0.000255584716796875
HPRT1	1.239226612207971	28	5.529820919036865e-05
HPX	0.12608539021989645	28	0.33856552094221115
HRG	0.4146099371594496	28	0.01025690883398056
HRSP12	0.599434497264747	24	0.49079859256744385
HS1BP3	0.37395151291415396	28	0.09002415090799332
HSBP1	0.5351895518040107	12	0.20361328125
HSD11B2	-2.4366167123310967	26	1.4901161193847656e-07
HSD17B10	0.35562011376487157	28	0.10925160348415375
HSD17B11	-0.8082161338529448	28	4.2110681533813477e-05
HSD17B12	0.6485073120281662	27	0.000667765736579895
HSD17B2	0.050331816467912446	21	0.945744514465332
HSD17B4	-0.059499084406029745	28	0.7113664001226425
HSD17B7	0.3884372297431937	15	0.00537109375
HSD3B7	0.5135404633791557	19	0.0289306640625
HSDL2	0.1957772069056511	28	0.813923291862011
HSP90AA1	0.744308890242982	28	4.2110681533813477e-05
HSP90AB1	0.6301427146654881	28	0.0003059804439544678
HSP90B1	0.042878337494853286	28	0.9910601079463959
HSPA12A	-1.4481927894381046	18	0.02081298828125
HSPA12B	-0.3076144979252903	16	0.17535400390625
HSPA13	0.4753636463935071	15	0.0301513671875
HSPA14	1.8442915196749328	13	0.021484375
HSPA2	0.7465397232539022	28	0.0008751451969146729
HSPA4	0.85513586286008	28	8.20159912109375e-05
HSPA5	0.3446513992940088	28	0.011838570237159729
HSPA8	0.6278022191088144	28	7.204711437225342e-05
HSPA9	0.726881700796318	28	0.0007921457290649414
HSPB1	0.5864161150985441	28	0.033681392669677734
HSPB2	-0.06658222288527009	7	0.8125
HSPB6	-1.1897164478517976	24	0.001092672348022461
HSPB7	0.035862483919865865	18	0.5798416137695312
HSPD1	1.1261930148165835	28	0.00011970102787017822
HSPE1	1.4757243484774043	28	9.319186210632324e-05
HSPG2	-0.1028823155260303	28	0.5369088649749756
HSPH1	1.3592403685454935	28	0.0010645166039466858
HTATIP2	-1.4108901081380927	23	4.935264587402344e-05
HTATSF1	0.8056616378600531	28	0.020409412682056427
HTRA1	1.3951929400516345	21	0.0018587112426757812
HTRA2	1.2478323185128306	25	0.0626264214515686
HTT	-0.7085371858396887	11	0.4130859375
HUWE1	1.4110381023257546	28	2.7641654014587402e-06
HYOU1	0.08374193401471798	28	0.5075842142105103
IAH1	0.5111914761793188	28	0.01102352887392044
IARS	0.5869826718893054	28	0.020409412682056427
IARS2	0.7697701315386168	28	0.006060026586055756
IBA57	-0.17571726629980094	16	0.596588134765625
ICAM1	0.42883600607976846	26	0.031220704317092896
ICAM3	-0.3209349455921753	16	0.705718994140625
ICT1	0.17392152889406481	10	0.10546875
IDE	1.050455038102421	25	0.04512268304824829
IDH1	0.15739310131263534	28	0.4117337390780449
IDH2	-0.11544679317468981	28	0.1199713721871376
IDH3A	-0.04740476809839457	28	0.9018996506929398
IDH3B	-0.7645557525152504	24	0.20761656761169434
IDH3G	-0.3527168494633184	27	0.003877997398376465
IDI1	0.249896073916822	25	0.14091521501541138
IDUA	-3.3650450531425955	8	0.0546875
IER3IP1	1.228015880624053	8	0.1953125
IFI16	-0.2744287121295429	26	0.380193829536438
IFI35	0.9953515350260167	18	0.2121429443359375
IFIT3	0.27729509895896376	5	
IGBP1	0.6254392418319219	28	0.021778732538223267
IGF2BP2	1.6818607815273152	22	0.0005044937133789062
IGF2R	0.7640105053307464	28	0.0004249662160873413
IGFBP2	-1.7004806652913853	21	0.00019741058349609375
IGJ	-1.2618665536126543	20	0.001689910888671875
IGLL5	-0.6847200767460998	28	3.17990779876709e-05
IK	0.7166408910026952	19	0.044559478759765625
IKBKAP	2.851730662885207	14	0.0352783203125
IKBKB	0.16175106999661235	9	0.5703125
IL16	-1.2026889966787844	20	0.03276824951171875
IL18	0.9714411306963113	5	
IL4I1	0.17864083797030428	24	0.5838061571121216
ILF2	0.5477417567681715	28	0.01025690883398056
ILF3	0.9151428641588087	28	1.765042543411255e-05
ILK	0.13046116532550506	28	0.22697687149047852
ILKAP	1.3006666344833546	5	
ILVBL	0.07120126016739112	28	0.831373319029808
IMMT	0.1460690221297966	28	0.4117337390780449
IMP3	1.1625707015954172	19	0.000522613525390625
IMPA1	-0.6166951110562289	27	0.01738584041595459
IMPACT	-0.0618329424017992	11	1.0
IMPAD1	0.465426227685203	6	0.6875
IMPDH2	0.5933165111136942	28	0.0008751451969146729
INA	0.26778371598510003	23	0.8932116031646729
INF2	0.15277073160100718	28	0.8841757625341415
INPP1	-0.14890790828229872	26	0.8612560033798218
INPP4A	-1.015778812489808	9	0.09765625
INPP5D	1.226316183292711	9	0.1640625
INPPL1	0.9085769722364051	11	0.0244140625
INTS1	3.6643293574045597	16	0.002685546875
INTS10	0.9084164498394787	9	0.1640625
INTS3	0.9591565151162003	21	0.20291709899902344
INTS4	1.555293899617307	5	
INTS9	0.3083188746024356	27	0.1698138564825058
IPO4	1.4357552657691757	5	
IPO5	0.6810453742746293	28	0.004060737788677216
IPO7	0.6899952316668063	28	0.017886914312839508
IPO8	0.11082455658001444	23	0.2725830078125
IPO9	1.3999219349068797	28	4.830211400985718e-05
IQGAP1	-0.15753290193675418	28	0.2015676274895668
IQGAP2	-0.316387303432789	28	0.0007162094116210938
IRF2BP1	0.8823713297940564	25	0.00028705596923828125
IRF2BP2	1.0118939446727502	28	0.00027351081371307373
IRF2BPL	0.7660893091377813	23	0.027674198150634766
IRF3	-0.2824799328807059	19	0.3524589538574219
IRF4	-1.300622911777993	18	0.00157928466796875
IRF6	-0.13835280199265776	5	
IRF9	0.5839031976593281	7	0.109375
IRGQ	-0.3923864821785289	28	0.042608387768268585
ISCA2	-0.574464018641896	27	0.018655240535736084
ISG15	0.9320395038874066	20	0.039989471435546875
ISG20	-1.1570091135570266	15	0.27685546875
ISLR	1.9018760769450327	5	
ISOC1	-0.3668645902858322	28	0.006548762321472168
ISOC2	-0.36783382439438855	25	0.15633821487426758
IST1	-0.04388440070166863	28	0.9553221687674522
ITCH	0.5407497953888317	11	0.0673828125
ITFG3	-0.1071511876312391	14	0.5830078125
ITGA1	0.11479858415609492	26	0.6893201172351837
ITGA2	0.7534812234053939	28	0.016727693378925323
ITGA3	-0.32619379726590675	27	0.016190022230148315
ITGA5	1.001924741764748	23	0.021372318267822266
ITGA6	0.2195365084979848	28	0.26417163759469986
ITGA7	2.8630862426778902	7	0.046875
ITGAM	0.8862578339508117	15	0.359130859375
ITGAV	1.7917401531163812	28	7.964670658111572e-06
ITGB1	0.3424562043213069	28	0.033681392669677734
ITGB2	1.963356309672351	27	8.372962474822998e-05
ITGB3	1.4363623127569374	8	0.25
ITGB4	-0.1695598721377185	28	0.004060737788677216
ITGB5	-0.07010902964794702	24	0.6431422233581543
ITIH1	0.10205747954864519	28	0.38639477640390396
ITIH2	-0.10607795349895514	28	0.6618045940995216
ITIH4	0.727051073593368	27	0.029904991388320923
ITIH5	-3.848672359617952	7	0.03125
ITLN1	-1.0290949665515248	21	0.0006074905395507812
ITLN2	-0.42618535661965323	6	0.15625
ITM2B	0.09599170956448175	20	0.49800872802734375
ITM2C	-1.1875617547432797	11	0.0537109375
ITPA	0.3201639547668535	27	0.014005735516548157
ITPK1	0.6761782653861071	19	0.060207366943359375
ITPR1	0.001654466971329508	27	0.5303222090005875
ITPR2	1.3540901050537337	27	0.002468690276145935
ITPR3	0.5395073553873072	26	0.26870664954185486
IVD	0.14062120583992632	28	0.7281656339764595
IWS1	1.0015845087159918	9	0.0078125
JAK1	-0.7104933828050153	11	0.7646484375
JMJD6	2.048587850431465	5	
JUP	0.0626262550025061	28	0.9196710959076881
KANK2	-0.7184685340887186	27	0.03399476408958435
KARS	0.5656093976389616	28	0.00021760910749435425
KBTBD11	-0.8186733916666269	17	0.00933837890625
KCMF1	-0.5202286025317259	16	0.2978515625
KCTD12	-0.19205114349378388	28	0.03575380891561508
KDELC2	0.860351986727214	28	0.00021760910749435425
KDM1A	0.5404558071329325	27	0.005023345351219177
KDSR	-0.9860772884095398	6	0.21875
KHDRBS1	0.28646009939619554	28	0.33856552094221115
KHSRP	0.7707475797676657	28	0.0005833879113197327
KIAA0100	0.19052190604942584	7	0.375
KIAA0196	0.5087992380778019	28	0.13146880269050598
KIAA0355	-3.2594719625684685	5	
KIAA0368	0.7352444686310158	28	0.0009657368063926697
KIAA1033	0.48993467541649893	26	0.03466993528230681
KIAA1217	0.9717782613199344	25	0.09031611680984497
KIAA1324	-0.16278788859415222	10	0.76953125
KIAA1429	1.5469346662136605	26	0.00010919570922851562
KIAA1468	-0.27897531065053593	28	0.4514767527580261
KIAA1522	-0.0957036526383572	14	0.2957763671875
KIAA1524	1.314627864393402	6	0.03125
KIAA1598	-0.4233715638815716	23	0.06981706619262695
KIAA1715	-0.2074083086348315	27	0.3011907488107681
KIAA1967	0.13086834762137434	28	0.33856552094221115
KIAA2013	-0.17525207681348265	22	0.3369474411010742
KIF13A	0.36648626828012776	26	0.03341016173362732
KIF13B	-0.6792930201405109	28	0.003438994288444519
KIF1B	-0.20699232804270226	5	
KIF21A	-0.28046494828283663	13	0.587890625
KIF2A	1.6727306600932725	14	0.013427734375
KIF5B	0.40469067318664065	28	0.053377434611320496
KLC1	1.3236658006109674	26	0.0003636479377746582
KLC4	0.04231230230335234	25	0.936802864074707
KLHDC10	0.12120407772078436	6	0.84375
KLK1	-0.8615818549376861	8	0.109375
KMT2B	0.7079497908954173	6	0.03125
KNG1	0.08641077474666001	28	0.6295278295874596
KPNA2	2.6039873264029123	21	0.0006074905395507812
KPNA3	0.9542947329293139	28	0.0003418475389480591
KPNA4	0.9296160443956741	28	0.00010570138692855835
KPNA6	0.9732928247526617	7	0.03125
KPNB1	0.5068185452817491	28	0.006060026586055756
KRAS	0.45385280964296926	6	0.21875
KTN1	0.000259037203653608	28	0.8665077835321426
L1CAM	-1.69874257227926	9	0.01953125
L2HGDH	0.2619353291863924	15	0.27685546875
LACTB	0.18703402639743472	19	0.8287849426269531
LACTB2	1.03757156002507	26	0.0002480149269104004
LAD1	0.855005899463675	27	0.09056484699249268
LAGE3	0.008255788142199908	25	0.5424043536186218
LAMA2	-0.9673655941040203	21	0.026330947875976562
LAMA3	1.2153187965350252	13	0.039794921875
LAMA4	0.22019229216279382	28	0.156909741461277
LAMA5	-0.8011952370397413	28	0.0024397894740104675
LAMB1	0.24241557667326188	28	0.05049888789653778
LAMB2	-0.9108995362197022	28	0.001416526734828949
LAMB3	0.9208090098046855	16	0.104583740234375
LAMC1	-0.21273532330234218	28	0.1637990102171898
LAMC2	0.6156592979440726	19	0.8905677795410156
LAMP1	-0.14416962252356627	9	0.65234375
LAMP2	0.7225332541403537	28	0.0005833879113197327
LAMTOR1	0.43030503621117067	28	0.040213532745838165
LAMTOR2	-0.256629960729098	21	0.2877340316772461
LAMTOR3	0.25089204996358605	28	0.20980393886566162
LAMTOR5	-0.03868590369174676	9	0.42578125
LANCL1	0.6431598946425192	26	0.005612879991531372
LANCL2	0.05945318179006928	15	0.76153564453125
LAP3	-0.38409031252346737	28	0.17090606689453125
LARP1	0.09030932542063541	28	0.4514767527580261
LARP4B	0.2414871932686631	21	0.39258384704589844
LARP7	0.4551933431323443	11	0.4130859375
LARS	0.5016589528528608	28	0.0022339224815368652
LARS2	0.8303826977107742	22	0.0542454719543457
LASP1	0.23000033552900961	28	0.09002415090799332
LBR	0.4560044087152244	28	0.07741569727659225
LCLAT1	0.24379159764758818	28	0.13751810044050217
LCMT1	0.4378610961523045	22	0.1054534912109375
LCN2	0.7611553711873501	12	0.26611328125
LCP1	0.33460098064850097	28	0.3052256628870964
LCP2	-0.47668063290918694	10	0.625
LDHA	0.9248539295244155	28	0.00011970102787017822
LDHB	0.599594256426683	28	0.00010570138692855835
LEMD2	0.5948831350173532	28	0.0007921457290649414
LEMD3	0.36343115990022284	25	0.023649930953979492
LETM1	-0.09963613594218751	28	0.7113664001226425
LETMD1	-0.21103662356527692	7	0.578125
LGALS1	0.4099558541051529	28	0.0017047896981239319
LGALS2	-0.9124134196422992	14	0.013427734375
LGALS3	-0.7584692868366725	28	0.003438994288444519
LGALS3BP	0.543400324950585	28	0.014598868787288666
LGALS4	-0.8681727567504538	28	2.4586915969848633e-07
LGALS9	0.2580453848605059	28	0.3272097110748291
LGMN	-1.094748000380961	27	0.001529410481452942
LHPP	-0.7630686579861357	22	0.003239154815673828
LIG3	1.3163807972811683	24	0.0039006471633911133
LIMA1	-0.31034197999605395	27	0.02623094618320465
LIMK2	-0.9516055997533963	5	
LIMS1	0.8400394363860026	28	2.380460500717163e-05
LIMS2	2.1266627092388664	8	0.0078125
LIN7C	0.9101213873376333	9	0.203125
LIPA	-0.6351706384196036	17	0.0347900390625
LLGL1	-2.0526756701133126	5	
LLGL2	-0.7608463204222888	27	0.09056484699249268
LMAN1	-0.1607429107908832	28	0.23591722548007965
LMAN2	0.332506674333341	28	0.35016296058893204
LMAN2L	-1.6466978150403027	27	1.043081283569336e-06
LMCD1	1.4249763675292901	10	0.048828125
LMF2	0.6054729044950611	19	0.168792724609375
LMNA	-0.1556329524961249	28	0.040213532745838165
LMNB1	0.46422161302079246	28	0.0015547871589660645
LMNB2	0.31233415524751923	28	0.024749115109443665
LMO7	1.4662609648029807	24	0.0004298686981201172
LMOD1	-0.7655200541776537	26	0.380193829536438
LNPEP	0.025447971889920692	27	0.6276643574237823
LOC100652741	1.6514962519768566	11	0.0048828125
LOC650157	0.13284348996624984	28	0.479096382856369
LONP1	0.8914075505003305	28	0.0009657368063926697
LPCAT1	0.25974022534617874	9	0.1640625
LPCAT2	0.6968108725366644	25	0.0010271072387695312
LPCAT3	0.3307054104862369	28	0.1935620754957199
LPCAT4	-0.8082139161378685	10	0.16015625
LPGAT1	0.8152198972380647	9	0.12890625
LPIN3	1.0352066041189154	5	
LPP	-0.6793533270190861	28	0.008859716355800629
LRBA	0.3895964555949334	28	0.1935620754957199
LRCH1	-0.48654768716889274	14	0.5830078125
LRCH4	-0.38812076625618214	17	0.7466583251953125
LRG1	0.49367846761453005	25	0.03180783987045288
LRP1	0.33332178223933995	28	0.08145394921302795
