gene	spearman_r	n_samples
PHF11	0.3739943554382257	24
PHF14	0.21722572090482456	96
PHF2	0.2926156165981478	75
PHF3	0.2923924138158111	90
PHF5A	0.041448352343661635	96
PHF6	0.3037274938289164	96
PHF8	0.2928200814188575	81
PHGDH	0.8374378556748212	96
PHIP	0.3434381114857461	96
PHKA2	0.25916742269150916	53
PHKB	0.12545654939182554	96
PHKG2	0.012518530726608535	45
PHLDA1	0.7188693659281894	34
PHLDA2	0.39470464144564127	30
PHLDA3	0.4657962000344046	62
PHLDB1	0.4752859705731143	96
PHLDB2	0.5465528219106935	82
PHPT1	0.1785181367199916	96
PHRF1	0.07580663864732357	47
PHYH	0.46147197551837965	90
PHYHD1	0.29371623777573036	36
PHYKPL	0.27153971760637785	50
PI3	0.13158907272027703	25
PI4K2A	0.5205325323058408	92
PI4K2B	0.18855527597240543	34
PI4KA	0.07386959043149464	96
PI4KB	0.1824967824967825	36
PIAS1	0.012020905923344951	41
PICALM	0.49489955099770755	96
PICK1	0.2931811542707191	58
PIGBOS1	-0.1812552780281877	40
PIGG	0.15880779564908784	34
PIGK	-0.04243139489141198	96
PIGO	0.33033130671381045	94
PIGR	0.759932039925829	96
PIGS	0.41292035759323065	96
PIGT	0.2984925816178218	96
PIGU	0.5503342048804193	96
PIH1D1	0.10367024181025737	88
PIK3AP1	0.5211275325592376	69
PIK3C2A	0.21959986231204787	84
PIK3C2B	0.03214756258234519	45
PIK3C3	0.2837172383583395	92
PIK3CA	-0.1909446437930895	53
PIK3CB	0.27940521071513835	42
PIK3CD	0.2695680557893023	21
PIK3IP1	0.3315679295996131	29
PIK3R1	0.3293861885376466	91
PIK3R2	0.21455289304500294	59
PIK3R4	-0.03144775664502897	96
PIN1	0.27638959542128616	96
PIN4	0.23931128282537356	96
PINX1	0.5919530372546782	54
PIP4K2A	0.47970209459550756	96
PIP4K2B	0.3641894504093274	96
PIP4K2C	0.5316544127621476	96
PIP5K1A	0.34065934065934067	27
PIP5K1C	0.010161339130711771	91
PIR	0.5701926635296272	96
PISD	0.34068095610167853	91
PITHD1	0.3094219071563159	96
PITPNA	0.22838830013899233	96
PITPNB	0.20342523828269357	96
PITPNM1	0.20729529345100897	55
PITRM1	0.38435399530113756	96
PKIB	0.5132743742764881	25
PKIG	0.523807290532727	40
PKM	0.7576854078533176	96
PKN1	0.18890908599366907	96
PKN2	0.45028418726194763	96
PKP2	0.7182026283355497	96
PKP3	0.3034109484120604	96
PKP4	0.5779435627122039	93
PLA2G12A	0.6363636363636365	22
PLA2G2A	0.5450241628591913	96
PLA2G4A	0.7864936390605248	90
PLAA	0.5639930004476459	96
PLAC9	0.35609320660794586	88
PLAT	0.3089936602238609	56
PLAU	0.7601338039653783	71
PLAUR	0.5861350365371334	75
PLBD1	0.3448386954580544	96
PLBD2	0.14618218627633142	82
PLCB1	0.23734736180967902	89
PLCB2	0.3581130502035285	76
PLCB3	0.36086354942416476	96
PLCB4	0.4039229852255897	94
PLCD1	0.3940906747791231	96
PLCD3	0.3294393081535632	91
PLCG1	0.6271343934831964	96
PLCG2	0.5963692599460464	96
PLD1	0.3132585828320966	92
PLD3	0.399508947800871	96
PLEC	0.2251236104422846	96
PLEK	0.6191806836679328	96
PLEK2	0.5582543367926214	73
PLEKHA1	0.3680398517576347	94
PLEKHA2	0.5184519490753605	96
PLEKHA5	0.7988435778285405	96
PLEKHA6	0.4628641772910861	96
PLEKHA7	0.20967698431508563	92
PLEKHF1	0.2831594487793405	82
PLEKHF2	0.33773755032448244	92
PLEKHG3	0.46139285549278153	94
PLEKHJ1	0.368361640710152	22
PLEKHO1	0.41526111723115894	55
PLEKHO2	0.618863355806666	96
PLGRKT	0.24169235517079826	96
PLIN2	0.3381726063930406	96
PLIN3	0.40262761646202233	96
PLK1	0.4586275246426452	22
PLOD1	0.4972971873113627	96
PLOD2	0.7215991752534906	96
PLOD3	0.5066587085491887	96
PLP2	0.4699841968651024	96
PLPBP	0.6661511957568605	96
PLPP1	0.23241854553026978	50
PLPP2	0.6368881416304786	73
PLPP3	0.3551005967758948	86
PLPP6	0.19271255060728745	39
PLRG1	0.0640750424792295	96
PLS1	0.5333052991406615	96
PLS3	0.35262199407519945	96
PLSCR1	0.26181174462181717	96
PLSCR3	0.10373099323769691	85
PLSCR4	0.46900338563452476	75
PLTP	0.5498970757330427	96
PLVAP	0.16617097977304393	96
PLXDC2	0.5913124568741364	93
PLXNA1	0.09160382622187498	39
PLXNB2	0.10902320661648103	96
PLXNC1	0.16037068055603731	36
PM20D2	0.6533932907541871	96
PMF1	0.26740010774044526	34
PML	0.3852816495493378	96
PMM2	0.189639034730344	96
PMPCA	0.4585647913588787	96
PMPCB	0.2581925099973134	96
PMVK	-0.06930968411225091	96
PNISR	0.07667616120944165	85
PNKD	0.4234932649656127	96
PNKP	0.28264105157633834	94
PNN	0.167120528221202	96
PNO1	0.08882528293309762	96
PNP	0.6273530997994886	96
PNPLA4	0.5400016026178265	64
PNPLA6	0.13356824071660475	96
PNPLA8	0.19329708049477795	73
PNPO	0.08531159283456734	96
PNPT1	0.29770104418005305	96
PODN	0.5460419899372485	90
PODXL	0.3559384686340607	96
POF1B	0.5275808978628449	96
POFUT1	0.855596439292139	96
POFUT2	0.287100356660096	59
POGK	0.5618294748729532	22
POGLUT1	0.31607702441194596	96
POGZ	0.3368795168540847	96
POLA1	0.44810417531644636	38
POLA2	0.45882965497064265	47
POLB	0.3853280701394958	96
POLD1	0.31239698573731356	96
POLD2	0.2192364299812126	96
POLD3	0.619513217944686	54
POLD4	0.10234731401634442	30
POLDIP2	0.4890884488724355	96
POLDIP3	0.5147812405008777	96
POLE3	0.35327172532561646	96
POLE4	0.08998730019769391	53
POLG2	0.350757977096908	41
POLR1A	0.18166248969992993	96
POLR1B	0.3230765896351287	94
POLR1C	0.2672314392077572	96
POLR1D	0.30257347276022495	88
POLR1E	0.19120195636179027	96
POLR2A	0.22781933979104702	96
POLR2B	-0.012422339185602645	96
POLR2C	0.12172913360472072	96
POLR2D	0.12797371165721455	95
POLR2E	0.3617563173069064	96
POLR2F	0.18229173554219552	61
POLR2G	-0.05310028622322655	96
POLR2H	0.34966439665743015	95
POLR2I	0.10331047385468162	87
POLR2J3	-0.06248834236886289	96
POLR2K	-0.017684533118804403	83
POLR2L	0.09252828346071375	96
POLR3A	0.16369318422030205	95
POLR3B	0.08822644811133742	76
POLR3C	-0.011582816125168816	84
POLR3D	0.11446800726967575	40
POLR3E	0.08717364177201821	48
POLR3F	0.33896103896103896	21
POLRMT	0.2116305785000072	94
POM121C	-0.08019875515300044	77
POMP	0.039809247395709325	74
PON2	0.6301203552993825	96
PON3	-0.003815434716801953	96
POP1	0.31519741171290655	96
POP4	0.040889471693281186	65
POP7	0.13206732179964945	73
POR	0.5586095803338608	96
POSTN	0.6497375168464962	96
POU2F1	0.49646509912703024	75
PPA1	0.24945231587874275	96
PPA2	0.12275585157533825	96
PPAN-P2RY11	0.0615071796926187	95
PPAT	0.41161528817827037	96
PPCS	0.10803258340850669	96
PPFIA1	0.22295927023301892	96
PPFIBP1	0.5073947089348406	96
PPFIBP2	0.5034712565335765	83
PPHLN1	0.022530886497228467	94
PPIA	0.3609165855614781	96
PPIB	0.5359832877975296	96
PPIC	0.5901042814785947	96
PPID	0.5042273296357174	96
PPIE	0.31485990627229105	96
PPIF	0.2327356708540163	96
PPIG	0.031210046359120436	96
PPIH	0.23714455281069188	96
PPIL1	0.3871632873013544	96
PPIL2	-0.0507348011374583	92
PPIL3	0.42429689135947424	96
PPIL4	0.1244908825162395	96
PPIP5K1	0.11428571428571432	41
PPIP5K2	0.4062420516113448	96
PPL	0.7325020262727919	96
PPM1A	0.3572613109296771	96
PPM1B	0.2250332347801936	96
PPM1F	0.38658106902202566	96
PPM1G	0.3347700905974654	96
PPM1H	0.4472313563593595	63
PPM1L	0.7978457543240419	25
PPME1	0.4594832907256739	96
PPOX	0.508881000870883	96
PPP1CA	0.012619163089536364	96
PPP1CB	0.15699427218896764	96
PPP1CC	0.20297069994574066	96
PPP1R10	0.24740485017066624	96
PPP1R11	0.24681105790161076	82
PPP1R12A	0.42883595375433975	96
PPP1R12B	0.5484840273395659	96
PPP1R12C	0.38999938986790716	96
PPP1R13L	0.49079750171760056	94
PPP1R14A	0.6917999663169392	96
PPP1R14B	0.3651889634812085	96
PPP1R14D	0.5620842886101112	86
PPP1R18	0.5828416012690504	96
PPP1R1B	0.5590632089804562	96
PPP1R2	0.387512038967662	96
PPP1R21	0.38477425579484464	96
PPP1R37	0.1733206677256622	48
PPP1R3D	0.4838226751980208	76
PPP1R7	0.28685277880175253	96
PPP1R8	0.1312065276069954	96
PPP1R9A	0.8531902879728968	22
PPP1R9B	0.4267358314287871	94
PPP2CA	0.2650791174655281	96
PPP2CB	0.4419251351406344	96
PPP2R1A	0.17562517380472997	96
PPP2R1B	0.29257043639354974	96
PPP2R2A	0.764820586250103	96
PPP2R2D	0.2548036969757079	62
PPP2R5A	0.3172687903091901	96
PPP2R5C	0.2895880953141929	96
PPP2R5D	0.19920848353834916	96
PPP2R5E	0.696159689628042	96
PPP3CA	0.519535396357375	96
PPP3CB	0.2840762542620104	89
PPP3R1	-0.03768220965656576	91
PPP4C	0.05338248460348897	96
PPP4R1	0.5771103786130926	96
PPP4R2	0.14563218742381456	96
PPP4R3A	0.6326659342135822	96
PPP4R3B	0.08126662552477258	89
PPP5C	0.25788816847900914	96
PPP6C	0.08651830951724063	96
PPP6R1	0.2452912091322521	96
PPP6R2	0.16055156327119238	96
PPP6R3	0.37902676087436304	96
PPT1	0.26080115032002904	96
PPTC7	0.36916873035627107	32
PPWD1	0.08746465534260513	93
PQBP1	0.059798827978412065	96
PQLC1	0.5789473684210527	20
PRAF2	0.4634243964515282	96
PRC1	0.25447063311520673	92
PRCC	0.09254059334266142	96
PRCP	0.3279604716561688	96
PRDX1	0.36674025617497974	96
PRDX2	0.23486402805372492	96
PRDX3	0.12696227214994585	96
PRDX4	0.5110231654368961	96
PRDX5	0.7042007060563623	96
PRDX6	0.07261986312983675	96
PREB	0.32934405882591816	96
PRELP	0.6967123607590742	96
PREP	0.2544645582240791	96
PREPL	0.14184052715965761	90
PREX1	0.47698994484186485	90
PRIM1	0.3663920277993462	65
PRIM2	0.10900302218036984	91
PRKAA1	0.32967077687650403	96
PRKAB1	0.47996567980994703	96
PRKAB2	0.14515693996408308	92
PRKACA	0.1508174705798822	96
PRKACB	0.6302827648564301	96
PRKAG1	-0.09996133944024208	96
PRKAR1A	0.2912474184219861	96
PRKAR1B	0.13342692297413192	73
PRKAR2A	0.5369651916887397	96
PRKAR2B	0.4809897344903452	96
PRKCA	0.19091593527034106	96
PRKCB	0.5587435314141244	96
PRKCD	0.4940262012908618	96
PRKCDBP	0.46441749417748535	96
PRKCE	0.18337835407980863	68
PRKCI	0.2456484891378431	87
PRKCSH	0.073393562039637	96
PRKD1	0.6555408763972553	43
PRKD2	0.11299313138429024	88
PRKDC	0.5569440817728897	96
PRKG1	0.6082010968120176	96
PRKRA	0.46643062826312975	96
PRKRIP1	0.0864041444797004	46
PRMT1	0.19742941925566057	96
PRMT3	0.5027537776908901	89
PRMT5	0.6707520551444338	96
PRNP	0.45471106269676453	89
PROCR	0.7099099955210022	96
PROM1	0.7209808162241704	78
PROS1	0.1772671317203464	96
PROSER1	0.36485562131739036	28
PROSER2	0.6539719297738049	25
PRPF18	0.10596755017479939	32
PRPF19	0.29126239932342135	96
PRPF3	0.3606020321040122	96
PRPF31	0.36203592860191897	96
PRPF38A	0.00952610267436261	96
PRPF38B	0.381398093418681	96
PRPF39	0.002257700370907918	53
PRPF4	0.4089480057157373	96
PRPF40A	0.16949497417422374	96
PRPF4B	0.3431340631631915	96
PRPF6	0.5357474718015153	96
PRPF8	0.36975365590008896	96
PRPS1	0.6810332548974108	96
PRPS2	0.6062867956405228	96
PRPSAP1	0.38250206034469963	96
PRPSAP2	0.564564045185435	96
PRR15	0.7297390785341734	96
PRR15L	0.47997451773190075	91
PRRC1	0.43127958871839406	96
PRRC2A	0.06462399321783664	96
PRRC2B	0.013655858150118869	75
PRRC2C	-0.128935989826939	96
PRSS23	0.33166173825307743	95
PRSS3	-0.16356209771531793	78
PRSS8	0.31067127293655283	68
PRTFDC1	0.6711699033680458	40
PRUNE1	0.35914184179477904	96
PRUNE2	0.4592183128681916	96
PSAP	0.2722336958564754	96
PSAT1	0.7448512081775902	96
PSEN1	0.07082299000420637	96
PSIP1	0.6144700073252123	96
PSMA1	0.31916221278608686	96
PSMA2	0.3002034725990233	96
PSMA3	0.3171208139206087	96
PSMA4	0.2919532278041624	96
PSMA5	0.39292714854480226	96
PSMA6	0.34786707678316675	96
PSMA7	0.19961610984079953	96
PSMB1	0.2432862292683186	96
PSMB10	0.7824889700178083	96
PSMB2	0.16388528099004326	96
PSMB3	0.08518127897443488	96
PSMB4	0.29774347357896974	96
PSMB5	0.16984145826943528	96
PSMB6	-0.03275252816494328	96
PSMB7	0.09036001573750617	96
PSMB8	0.648962109629101	96
PSMB9	0.8025759805750176	96
PSMC1	0.1460023332695014	96
PSMC2	0.07791045080216144	96
PSMC3	0.2152505298867825	96
PSMC4	0.2293438598130133	96
PSMC5	0.3738308565778452	96
PSMC6	0.3297035713366301	96
PSMD1	0.22093579270862937	96
PSMD10	0.3134648254446147	96
PSMD11	0.3611477561395064	96
PSMD12	0.14299085704983858	96
PSMD13	-0.01604758659043139	96
PSMD14	0.03245464996963196	96
PSMD2	0.4944484010357605	96
PSMD3	0.19436974137246327	96
PSMD4	0.21676156500272287	96
PSMD5	0.5287480669578665	96
PSMD6	0.28313929236535584	96
PSMD7	-0.011665920590349843	96
PSMD8	-0.05848639411794624	96
PSMD9	0.44668764795883475	96
PSME1	0.6548403068387604	96
PSME2	0.7330859962043101	96
PSME3	0.5687523950696881	96
PSME4	0.44565475825294054	88
PSMF1	0.7184128868205788	96
PSMG1	0.3183946987804821	96
PSMG2	0.01946953074496008	96
PSMG3	0.3554755053160004	76
PSMG4	0.2094222402926793	71
PSPC1	0.43231053052808643	96
PSPH	0.5542550969221738	81
PSTPIP1	0.7475059674648294	36
PSTPIP2	0.6484915110016258	85
PTAR1	0.4950738916256156	29
PTBP1	0.1736181526544776	96
PTBP2	-0.10898694646752909	96
PTBP3	0.5047375524909399	96
PTCD3	0.2479482901344352	96
PTDSS1	0.4098442380302535	96
PTDSS2	0.25052607274579713	83
PTEN	0.1717432979624711	79
PTER	0.3359718417532012	91
PTGDS	0.31123223250684634	78
PTGES	0.3693893468943113	84
PTGES2	0.25587878214743265	96
PTGES3	0.52388623055713	96
PTGES3L-AARSD1	0.219212730184228	91
PTGFRN	0.10487226704438124	96
PTGIS	0.6670306678358391	96
PTGR1	0.48592600129988084	96
PTGR2	0.31612465582376237	84
PTGS1	0.4096068864750216	96
PTGS2	0.466187671750218	46
PTK2	0.6661557191680922	96
PTK2B	0.46041935845136717	96
PTK6	0.484356765768269	60
PTK7	0.7735371718267686	96
PTMA	0.0963866044939837	96
PTMS	0.4354154444281673	96
PTN	0.4908598589941358	80
PTP4A1	0.40948116198715323	90
PTP4A2	0.23967118716628308	96
PTP4A3	0.274025974025974	21
PTPA	0.38556807317857994	96
PTPMT1	0.01689546650750156	96
PTPN1	0.538050666444866	96
PTPN11	0.4058750517543477	96
PTPN12	0.5149131999939898	96
PTPN18	0.24391442613472106	47
PTPN2	0.5143536458293598	88
PTPN23	0.038708189629402215	96
PTPN6	0.41600960415619154	96
PTPN7	0.5863829510081847	45
PTPN9	0.35325035613633304	90
PTPRA	0.3612775451154369	92
PTPRC	0.5161388777850524	96
PTPRCAP	0.3250732824244362	48
PTPRE	0.3004494613315343	89
PTPRF	0.33276812784357257	96
PTPRJ	0.32580791451302105	77
PTPRK	0.48728374155532755	93
PTRF	0.46795161064385316	96
PTRH1	0.2199656778527099	96
PTRH2	0.4345111525081855	96
PTRHD1	0.44086955049506793	96
PTS	0.17258064516129035	31
PTTG1IP	0.13948188566838549	96
PUDP	0.6196651485231155	96
PUF60	0.292885411687393	96
PUM1	-0.11822413870279466	93
PUM2	0.0806697108066971	75
PUM3	0.06435903783944545	96
PURA	0.41609748180718376	96
PURB	0.6748373881725754	96
PUS1	0.5140062675066766	96
PUS3	-0.10204749731581712	21
PUS7	0.7190944263641211	94
PVR	0.48572028300550923	90
PWP1	0.2583874523474465	96
PWP2	0.38071563497477057	96
PXDN	0.4084347032854124	96
PXK	-0.1372420982818344	60
PXMP2	0.6119983392438859	43
PXN	0.21989656635305052	96
PYCARD	0.4874777448099249	96
PYCR1	0.4771513353143165	96
PYCR2	0.506443473778453	96
PYCRL	0.7312849730557873	96
PYGB	0.8553028710375175	96
PYGL	0.44590080542859206	96
PYGO2	-0.1804226918798665	30
PYM1	0.5907335122003845	96
PYURF	0.043064525121011187	91
QARS	0.3439966087344919	96
QDPR	-0.08840625914684701	96
QKI	0.5588518564249436	96
QPCT	0.2147233409434306	68
QPCTL	0.32874035141823077	85
QPRT	0.776188037728667	96
QRICH1	0.25045930958673	95
QRSL1	0.39097525079067197	96
QSOX1	0.6277621780580014	96
QSOX2	0.1064021566901363	90
QTRT1	0.22440930216510657	96
QTRT2	0.16928419550944426	96
R3HCC1	0.5206984273820536	47
RAB10	0.18333192030626833	96
RAB11A	0.09863042600726135	80
RAB11B	0.2277499694996502	96
RAB11FIP1	0.27364629998427825	96
RAB11FIP5	0.16716812305204018	90
RAB12	0.5437901829643149	90
RAB13	0.36774779908332406	96
RAB14	0.40219212274642013	96
RAB15	-0.22201121145554403	96
RAB18	0.294579058938518	96
RAB19	0.5089036502381357	37
RAB1A	0.3266774056972796	96
RAB1B	0.5181517592468244	96
RAB20	0.6197289967160499	78
RAB21	0.40819946216245456	96
RAB22A	0.4313483450895279	96
RAB23	0.6025739720255083	96
RAB24	-0.0818233710071037	86
RAB25	0.5443829122254622	96
RAB27A	0.516201670553748	96
RAB27B	0.7805367716380556	96
RAB29	0.5876852161711508	90
RAB2A	0.6373665130479984	96
RAB2B	0.4214293587231595	83
RAB30	0.41455792125185636	31
RAB31	0.6936675721267915	96
RAB32	0.3777219345299179	96
RAB33B	-0.13239368795339027	96
RAB34	0.5821956608168725	92
RAB35	0.19954963054257738	96
RAB3D	0.4726082683221026	96
RAB3GAP1	0.26409425111954077	96
RAB3GAP2	0.565894916789498	96
RAB3IP	0.47225479671072346	40
RAB43	0.24915047314141522	96
RAB4A	0.3623463792945598	94
RAB4B	0.19392847630656898	79
RAB5A	0.09685219349635406	96
RAB5B	0.5182585222382123	96
RAB5C	0.34081791145747886	96
RAB6A	0.3704959728890344	96
RAB7A	0.3967253810193195	96
RAB8A	0.377924583990177	96
RAB8B	0.13678338279639646	96
RAB9A	0.3293236703678076	96
RABAC1	0.20459409625164285	90
RABEP1	0.4518253497270577	96
RABEP2	0.4304153780260553	96
RABGAP1	0.657236554323857	96
RABGAP1L	0.37393964004995617	95
RABGEF1	-0.04215627028475165	93
RABGGTA	0.3204394226840471	96
RABGGTB	0.38072234318414283	78
RABIF	0.12724273948146653	79
RABL2B	0.05845259327076528	43
RABL3	0.13460103645954583	96
RABL6	0.4272299355077006	96
RAC1	0.09678743053485037	96
RAC2	0.49445015318784796	96
RACGAP1	0.30643902193346934	62
RACK1	0.3010339904590523	96
RAD21	0.18682429226206454	96
RAD23A	0.10265027554107355	96
RAD23B	0.3025454594851159	96
RAD50	0.5668736456249935	96
RAD9A	0.3329900915730071	36
RAE1	0.8352539406929108	96
RAF1	0.07130995783017227	68
RAI14	0.6450508010146638	96
RALA	0.3711174489723827	96
RALB	0.32714546354763663	96
RALBP1	0.4676019759959243	92
RALGAPA1	0.3604324793541591	86
RALGAPA2	0.6285336604342341	91
RALGAPB	0.49116072127529586	96
RALY	0.7188532206539654	96
RAN	0.240724098523819	96
RANBP1	0.181363140010445	96
RANBP10	-0.06864747363207488	45
RANBP2	0.3216886144898336	96
RANBP3	0.20422960315253297	96
RANBP6	0.09607493370270569	96
RANBP9	0.19885103469751447	96
RANGAP1	0.5647700374888096	96
RAP1A	0.1982202568058824	96
RAP1B	0.046710843128344594	96
RAP1GAP	0.7349609673962957	49
RAP1GAP2	0.4172212522033567	67
RAP1GDS1	0.4796812208811201	96
RAP2B	0.4457139175195959	96
RAP2C	0.10695149082619455	96
RAPGEF1	0.15096021850976762	86
RAPGEF2	0.4542481744980601	80
RAPGEF6	-0.24722175092044396	26
RAPH1	0.2726579829907915	85
RARRES2	0.41167134660939575	96
RARS	0.096560869017377	96
RARS2	0.18912548792300649	96
RASA1	0.7065568322096666	96
RASA2	0.32530601494339784	90
RASA3	0.3884484725951705	41
RASA4	-0.1294398908283374	52
RASAL1	0.44653425046008555	66
RASAL2	0.17597387694187663	49
RASAL3	0.430348635792319	86
RASGRP2	0.03956480669354038	23
RASIP1	0.1827858524657814	44
RASSF2	0.49032352311322225	79
RAVER1	0.2562578212889424	96
RAVER2	0.47672196597939626	79
RB1	0.4418467424001523	96
RB1CC1	-0.09495187081614433	41
RBBP4	0.48081390419945846	96
RBBP5	0.06120077831415589	95
RBBP6	0.23943528230935351	96
RBBP7	0.41817293932689537	96
RBBP9	0.49973547849086397	96
RBCK1	0.2562076898019575	77
RBFOX2	0.29515565297236457	74
RBKS	0.3678585856050186	96
RBL2	0.4328156286217449	55
RBM10	0.3509807778476491	96
RBM12	0.44780447113374316	96
RBM12B	0.36234179364946556	96
RBM14	0.2698819124681399	96
RBM15	0.29941801354571845	96
RBM15B	0.13425951653237012	60
RBM17	0.314129520670581	96
RBM19	0.351482015885828	84
RBM22	0.35087647907700614	96
RBM25	0.3000915658851923	96
RBM26	0.4214472720463745	96
RBM27	0.37541585699822155	96
RBM28	0.5526910163928127	96
RBM3	0.3529798764315889	96
RBM33	-0.06727802779728256	86
RBM34	0.2448520035812149	96
RBM38	0.27558322104617894	60
RBM39	0.34064387487512554	96
RBM4	0.25271047057469304	96
RBM42	0.17866553624519868	96
RBM45	-0.07052805383050119	68
RBM47	0.6798327421829121	96
RBM5	0.22309153111939353	75
RBM6	0.017549928275114462	96
RBM7	0.16578965202177337	81
RBM8A	0.2048996866526599	96
RBMS1	0.7501853453630173	23
RBMS2	0.23687423687423687	27
RBMX	0.3831699318721017	96
RBMX2	0.23070416635869664	44
RBMXL1	0.5285431835862577	96
RBP1	0.6993995127877125	85
RBP4	0.28035202554350214	96
RBPJ	0.04637969936544747	80
RBPMS	0.5716412545630268	96
RBSN	0.28729893513698374	90
RBX1	0.05969668400877967	96
RCC1	0.49209837356494823	96
RCC1L	0.20214530126236624	96
RCC2	0.6219228904094715	96
RCCD1	-0.008189223400498344	41
RCE1	0.045112781954887216	20
RCHY1	0.023376623376623374	21
RCL1	0.1895177887013732	90
RCN1	0.6929306357364734	96
RCN2	0.4589187669797995	96
RCN3	0.6693073336505778	96
RCOR1	0.3373824929878603	96
RCOR3	0.342056288846568	68
RCSD1	0.2692162455039904	92
RDH10	0.6899954845523937	94
RDH11	0.6345314518873026	96
RDH13	0.23374958467457857	96
RDH14	0.06743672614289449	96
RDX	0.547359211103217	96
RECK	0.38020022246941043	30
RECQL	0.4070986733320261	96
RECQL5	0.3458488986274154	54
REEP1	0.5620689655172413	29
REEP3	0.28051873137776817	82
REEP4	0.35158993330668975	89
REEP5	0.524737600681271	96
REEP6	0.883895869460451	96
REG1A	0.5598343392427898	82
REG3A	0.5749975493348304	96
REG4	0.783066378633657	96
REL	0.12713365957116937	91
RELA	0.12098808975854763	96
RELB	0.5435706056098991	36
RELL1	0.471824705287318	91
RENBP	0.4965300130447247	92
REP15	0.5616016369706953	74
REPIN1	0.5313409540688007	91
REPS1	0.32122085631166447	96
REPS2	0.45298314629755876	73
RER1	0.49568632243196464	96
RERG	-0.5216907675194661	30
RETREG2	-0.026348875783212416	73
RETREG3	0.2553692242607787	96
RETSAT	0.6525748198426675	96
REXO2	0.354642783264213	96
REXO4	0.2646465541157723	78
RFC1	0.3421573814156483	96
RFC2	0.3658104817735071	96
RFC3	0.16167473785591235	96
RFC4	0.5370473368057715	96
RFC5	0.3793828488256986	96
RFK	0.3881590604246463	84
RFLNA	-0.09025032938076416	45
RFLNB	0.3804837588992818	37
RFT1	0.1256231089127282	82
RFTN1	0.6120175401647889	96
RFX1	-0.05938717006495979	85
RFX5	0.5962359120253857	38
RGCC	0.6947529692513109	38
RGL2	0.332162693550091	68
RGS10	0.553155988442286	96
RGS19	0.522769270523322	84
RGS3	0.21950847454645311	27
RHBDD2	0.45984563018998836	80
RHBDF1	0.26047565118912797	41
RHBDF2	0.2507825624059649	68
RHEB	0.32494659683169225	90
RHOA	-0.0924588896392624	96
RHOB	0.6179928679242718	93
RHOC	0.37386987160791924	96
