gene	log2fc	pval	qval	n_pairs
MTTP	-0.40667179487179494	0.011108367369160987	0.01513833773709142	39
MTURN	-0.5274076923076924	3.185868263244629e-05	5.611443995302761e-05	26
MTUS1	-0.26292121212121217	0.005484450375661254	0.007743092923045318	33
MTX1	0.03697604166666665	0.4738397622309384	0.5113384212332903	96
MTX2	0.04164583333333333	0.3175744048725989	0.35433339136708236	96
MTX3	-0.1718312499999999	9.508472023182791e-05	0.00016064552708016457	96
MUC1	0.09427727272727271	0.6471722127560787	0.6801187931360483	88
MUC13	0.6967989583333334	4.2510590174921215e-12	1.586226637839524e-11	96
MUC2	-1.0036604166666667	1.1659771874049e-07	2.6075136500998247e-07	96
MUC4	-0.6321582278481013	9.983845384191382e-07	2.033443190119611e-06	79
MUC5AC	-0.001112345679012367	0.6314909309017287	0.6647846627051149	81
MUC5B	-0.19072291666666671	0.024848574107849887	0.032579457433958355	96
MUL1	-0.16915161290322583	0.00973692536354065	0.013350711682810998	31
MUSTN1	-1.8255760869565214	1.5631940186722204e-12	6.201932981237094e-12	46
MUT	-0.2074625	2.3043970551752072e-08	5.5393048524437346e-08	96
MVB12A	-0.09514687499999996	0.0024060934033321674	0.003531498718651392	96
MVD	-0.13256770833333334	0.00033254363066863063	0.0005331028000372385	96
MVK	-0.0682625	0.14034214690395574	0.1655336609667087	96
MVP	-0.03589583333333332	0.2705592280749718	0.30574058634916385	96
MX1	0.41916249999999994	0.0006685327233167501	0.00103945136606752	96
MX2	0.29238749999999997	8.630676410941095e-07	1.7734892226803704e-06	96
MXRA5	1.115590625	1.7153421506487343e-16	2.287918586223133e-15	96
MXRA7	-1.2287	9.719125307069154e-16	8.317042306776398e-15	96
MYADM	-1.0553729166666663	7.483009635165628e-17	1.4141834265444e-15	96
MYBBP1A	0.7491885416666665	4.8491300340798043e-17	1.1065582788653538e-15	96
MYCBP	0.1387135416666666	0.0029864421180150385	0.004337744137207814	96
MYCBP2	-0.24970833333333323	5.981626841127012e-07	1.2525198026567143e-06	96
MYD88	-0.17667816091954022	9.529807953630882e-07	1.9474712628970326e-06	87
MYDGF	0.034031250000000006	0.2713549735029761	0.30658816389886606	96
MYEF2	-0.5824666666666666	6.407543005109961e-11	2.0548855650708762e-10	96
MYH10	0.24999270833333329	0.00099288877588139	0.001519801687745436	96
MYH11	-2.7860343750000003	1.3428269520153603e-16	1.9628643944996438e-15	96
MYH14	0.20384999999999998	0.0007636943589195296	0.0011804686970328683	96
MYH9	0.4546291666666666	9.864945994908218e-16	8.335961833523904e-15	96
MYL12A	-0.21374800000000005	0.08054833435456032	0.09857693819495535	50
MYL12B	-0.07301875000000001	0.10313899127758462	0.12440839490854283	96
MYL3	-1.719128125	1.7150463443579894e-16	2.287918586223133e-15	96
MYL6	-1.7268385416666663	1.7149477529435384e-16	2.287918586223133e-15	96
MYL6B	-0.4405830508474576	6.554599620017379e-07	1.366526067454835e-06	59
MYL9	-2.379603125	3.1514680089528913e-16	3.471789634165016e-15	96
MYLK	-2.282759374999999	8.466614959433632e-17	1.490967226004597e-15	96
MYO15B	-0.16738229166666665	0.017621497527763968	0.02346152548397866	96
MYO18A	-0.022305208333333323	0.37257957589752755	0.4105167309404684	96
MYO1A	-0.8670322916666672	1.950201391356052e-15	1.4521532890796618e-14	96
MYO1B	0.4102395833333334	1.1446370539529472e-15	9.4583805363459e-15	96
MYO1C	-1.3860177083333343	1.8971004951797198e-17	9.541570874547247e-16	96
MYO1D	-0.188134375	0.0019667254008797616	0.002912107860185902	96
MYO1E	0.13157916666666666	2.3193267878009586e-05	4.142801762342021e-05	96
MYO1F	0.13940833333333336	0.002881609272918366	0.004193647855099635	96
MYO1G	-0.037321875	0.4235400525461832	0.4615121345675399	96
MYO5A	-0.2999203125	1.149231605296446e-05	2.120515632545065e-05	64
MYO5B	-0.11777395833333337	0.004923534278837472	0.006992377535292252	96
MYO5C	-0.35395999999999994	1.9570557862935467e-09	5.33301676289334e-09	90
MYO6	0.2110770833333334	9.043129470642372e-07	1.851399317013722e-06	96
MYO7B	-0.27786770833333324	2.300793885048451e-06	4.5295262036061e-06	96
MYO9B	-0.12256875000000005	0.002916174323671145	0.004241190881749341	96
MYOF	0.06472083333333332	0.14786659689872753	0.17373677733687617	96
MZB1	-0.4403354166666665	1.1785296864858567e-05	2.1703968341020072e-05	96
MZT2B	-0.2373457142857143	0.004661638598982195	0.006633071762581452	70
N4BP1	-0.17428888888888888	0.0003520174433083544	0.0005628419988455075	63
NAA10	0.38799374999999986	3.827796145432139e-15	2.5992595485530588e-14	96
NAA15	0.44357604166666675	7.956570073663181e-17	1.4591727944414426e-15	96
NAA16	-0.48501454545454536	0.013136386040626754	0.01774708295339607	55
NAA25	0.3062977272727273	1.0217434705733686e-12	4.159512708784424e-12	88
NAA30	0.05242666666666666	0.4161298982799053	0.45410141307089863	30
NAA35	0.0650770833333333	0.06444563284163082	0.08005346054894867	96
NAA40	0.1411062500000001	0.020335466672541713	0.026914706235171112	48
NAA50	0.30660625	8.998708019716297e-14	4.3779791228627006e-13	96
NAAA	-0.47198854166666687	3.99180657343426e-12	1.4928110535769482e-11	96
NABP2	0.42700312500000004	5.122274160385132e-08	1.1919992140833801e-07	32
NACA	0.2735875	8.115500915100551e-08	1.8470470576748006e-07	96
NACC1	0.11472784810126582	0.0016342380661841856	0.002442981993322126	79
NADK	0.07707283950617284	0.22771418616374395	0.2607055418041908	81
NADK2	-0.27756458333333334	5.100274168702872e-10	1.478088094938556e-09	96
NADSYN1	-0.4103052083333334	3.944228668642501e-13	1.7227753996043318e-12	96
NAE1	-0.18724791666666654	4.675360886685498e-06	8.933920874045288e-06	96
NAGA	-0.5305395833333332	1.2660456178118278e-09	3.5098760536775013e-09	96
NAGK	-0.35462499999999997	3.7365706923521375e-13	1.6385475322819007e-12	96
NAGLU	-0.24210312499999997	0.0011668553678367251	0.001772341558255963	96
NAIP	-0.1858342857142857	0.10729203431401402	0.12904665798005022	35
NAMPT	0.770873958333333	2.0595159029228528e-16	2.5879518478646445e-15	96
NANS	-0.31755312499999994	1.2596106603190642e-05	2.313366526164961e-05	96
NAP1L1	0.47724999999999995	1.4511155069279372e-15	1.1441962913108003e-14	96
NAP1L4	-0.016503125	0.5760869547731953	0.6116422502885531	96
NAPA	-0.2796645833333334	8.940487381238242e-12	3.185560716476748e-11	96
NAPEPLD	-0.36212857142857147	0.0018587112426757812	0.0027613139342585954	21
NAPG	-0.3270052083333334	1.24317185462632e-11	4.364778875643725e-11	96
NAPRT	-0.129471875	0.001439747819075535	0.002165269696968788	96
NARFL	-0.4875080645161288	5.978840207707419e-07	1.252327160584111e-06	62
NARS	-0.17175833333333335	8.053964197498025e-06	1.5063854419017076e-05	96
NARS2	0.32754166666666673	2.945613944194075e-09	7.849984438855751e-09	96
NASP	0.48887708333333335	5.37564078694694e-13	2.284051554124574e-12	96
NAT1	-0.2839270833333332	4.717213846388662e-07	9.970947604102564e-07	96
NAT10	0.6894020833333334	1.781293897222056e-17	9.541570874547247e-16	96
NAXD	-0.5380906249999998	5.428178215578526e-15	3.511827159914786e-14	96
NAXE	-0.2169822916666666	2.671368534302273e-07	5.781358547301274e-07	96
NBAS	-0.07592395833333335	0.00024356960660981767	0.0003958596150061208	96
NBEAL2	0.20701041666666678	2.8317953995646727e-07	6.112917687725329e-07	96
NBL1	-0.21267368421052626	0.027359080158930738	0.03569662948002068	38
NBN	0.23945416666666666	1.2234557875311497e-09	3.400664070667188e-09	96
NCALD	-0.9388091954022987	8.772744115351073e-13	3.6108184214656657e-12	87
NCAM1	-2.1777687500000007	1.7810758177901125e-17	9.541570874547247e-16	96
NCAM2	-1.7501865384615387	3.7141360419629094e-10	1.0919429757024171e-09	52
NCAPD2	0.6310968749999999	5.84629424426348e-16	5.5872917499663375e-15	96
NCAPD3	-0.07064090909090909	0.2615199089050293	0.2960744294370303	22
NCAPG	0.4520898734177215	3.9637380474547186e-10	1.1622691678485011e-09	79
NCAPH	0.5792874999999997	1.1892072798874608e-09	3.3105359505248858e-09	80
NCBP1	0.5269312500000002	1.8229310823975035e-16	2.375174825813328e-15	96
NCBP2	0.5360885416666664	2.3554943089294456e-13	1.0677710350410574e-12	96
NCBP3	0.039169791666666655	0.10084193802951137	0.12187868172221074	96
NCDN	-0.2814149425287356	1.0915796180691103e-08	2.7336348106105487e-08	87
NCEH1	0.6722937500000001	5.66325528026203e-17	1.2062550249635281e-15	96
NCF1	0.2807989583333334	9.948509988246265e-05	0.00016778419686059375	96
NCF2	0.45214166666666666	9.962634863837112e-10	2.793118148829218e-09	96
NCF4	0.1745697916666666	0.005219318762692979	0.007395229055735416	96
NCK1	-0.266596875	3.115107988649091e-12	1.1868327253108305e-11	96
NCK2	-0.42107500000000003	1.1110567502970619e-15	9.226852255529744e-15	96
NCKAP1	-0.16197187499999996	8.291341215969281e-10	2.34521089156266e-09	96
NCKAP1L	-0.12760729166666662	0.0016123116429034579	0.0024118169035093197	96
NCKIPSD	-0.27355730337078654	3.509134635305896e-09	9.272463280136769e-09	89
NCL	0.8209114583333332	9.004649243625281e-17	1.5218958751722538e-15	96
NCLN	0.26625208333333344	2.111967104260131e-13	9.652034947194292e-13	96
NCOA2	-0.15635454545454544	0.020116365492413024	0.02664574453871648	44
NCOA5	0.39762916666666653	1.2886234413114871e-14	7.577015484451155e-14	96
NCOA7	-0.3881076923076923	0.00041159987449645996	0.0006543657720371446	26
NCOR1	-0.10541756756756754	0.08423788806644858	0.10282969269246789	74
NCOR2	0.2025677083333334	1.5727051818930652e-06	3.155286801830315e-06	96
NCS1	-1.1487161290322583	9.313225746154785e-10	2.6198084499351133e-09	31
NCSTN	0.24840729166666675	1.7883435586247423e-08	4.350845593943509e-08	96
NDC1	0.406043181818182	4.109214286720214e-15	2.765167367061777e-14	88
NDE1	-0.17152203389830503	0.052400374650982434	0.0658587698638893	59
NDRG1	-0.20561354166666646	0.0002506199942305458	0.0004070224016685383	96
NDRG2	-1.0531822916666664	1.7810758177901125e-17	9.541570874547247e-16	96
NDRG3	-0.06375416666666668	0.0784837751251713	0.09628659194077056	96
NDUFA1	-0.34177297297297293	0.0018065076001221314	0.0026897158209541455	37
NDUFA10	-0.4674624999999997	8.872889360195413e-15	5.4363666408722395e-14	96
NDUFA11	-0.3703	1.434643071865709e-09	3.9511577870061746e-09	96
NDUFA12	-0.5026760416666666	4.762322908174407e-15	3.129326580895406e-14	96
NDUFA13	-0.48799791666666675	9.021772450537572e-16	7.799880331270176e-15	96
NDUFA2	-0.6213687500000001	1.444858721326185e-14	8.399962878143307e-14	96
NDUFA3	-0.281009375	1.0192994427689236e-09	2.8541235231789267e-09	96
NDUFA4	0.11843333333333333	0.029408055980149384	0.038169597131132174	96
NDUFA5	-0.36366458333333335	6.258617016458731e-15	3.9864587362644345e-14	96
NDUFA6	-0.5568406250000001	1.997933143667549e-16	2.5197181734799374e-15	96
NDUFA7	-0.6520458333333332	3.5566925830558427e-16	3.7936169379525676e-15	96
NDUFA8	-0.3910239583333331	1.7921885744500943e-13	8.280849274094823e-13	96
NDUFA9	-0.5375677083333334	7.655125326181788e-16	6.90298868459054e-15	96
NDUFAB1	0.12346666666666667	0.0061987443357393755	0.00868393730392054	96
NDUFAF1	0.17977051282051282	0.012233985196967586	0.01659143050059744	78
NDUFAF2	0.3136375	3.8829859382288226e-08	9.124676938555928e-08	96
NDUFAF3	0.08792395833333334	0.00739284838670179	0.010243415907968258	96
NDUFAF4	0.11173854166666665	0.043676777552876925	0.05549763268982032	96
NDUFAF6	0.1124346153846154	0.6658991205901892	0.6978314901655076	26
NDUFAF7	0.013432183908045976	0.5366217678153444	0.5737363251431308	87
NDUFAF8	-0.11728666666666666	0.1313371132242196	0.15581621443347288	45
NDUFB1	-0.384525	1.9897700662171021e-13	9.143402311130506e-13	96
NDUFB10	-0.3601447916666665	8.281423820290666e-14	4.0409237799420455e-13	96
NDUFB11	-0.26655208333333336	6.583326777359984e-10	1.883477157753012e-09	96
NDUFB2	-0.5268034090909093	9.912647869737078e-13	4.0403374579627006e-12	88
NDUFB3	-0.47608125000000007	2.7732158429237603e-13	1.2395968521862988e-12	96
NDUFB4	-0.43441875	1.186715381091992e-13	5.622913560453155e-13	96
NDUFB5	-0.32445729166666665	5.078057319931281e-11	1.6490167744152453e-10	96
NDUFB6	-0.2295125	8.009509893828887e-10	2.2703537933608736e-09	96
NDUFB7	-0.5492864583333334	1.9673555649951088e-15	1.461762646203636e-14	96
NDUFB8	-0.4934802083333332	1.0244642291629187e-14	6.186436105719192e-14	96
NDUFB9	-0.48302604166666674	1.8111863205738727e-15	1.3714728018882746e-14	96
NDUFC2	-0.4750895833333333	1.6427883969682263e-14	9.395965349752626e-14	96
NDUFS1	-0.6617947916666667	3.8994030125895564e-17	9.947780457703697e-16	96
NDUFS2	-0.4077760416666667	6.9422295381111855e-15	4.360994192058796e-14	96
NDUFS3	-0.44199270833333343	5.094612052050827e-13	2.1770542838986624e-12	96
NDUFS4	-0.696529166666667	3.442059759542229e-17	9.764418690273611e-16	96
NDUFS5	-0.5003010416666668	8.871984437902875e-15	5.4363666408722395e-14	96
NDUFS6	-0.6240333333333332	4.3934183911625744e-16	4.4594694193035454e-15	96
NDUFS7	-0.40839374999999994	4.875344378052766e-14	2.487712179980655e-13	96
NDUFS8	-0.44956458333333327	3.212508133523311e-15	2.2358767842822708e-14	96
NDUFV1	-0.5890802083333334	9.875798400464077e-17	1.6045602882427223e-15	96
NDUFV2	-0.620317708333333	2.765272754487045e-17	9.541570874547247e-16	96
NDUFV3	-0.40786562500000006	2.2595331038729695e-15	1.6406068824549516e-14	96
NEBL	0.885690625	3.6108515971419717e-16	3.8391764445682226e-15	96
NECAP1	-0.3818367088607594	4.768322975790993e-11	1.5559668698726542e-10	79
NECAP2	-0.04210729166666664	0.09241158173101996	0.11233725345776643	96
NECTIN1	-0.1308818181818182	0.27562665939331055	0.3109955025007939	22
NECTIN2	-0.03628958333333331	0.37062345438196576	0.4085627268236294	96
NEDD1	-0.007885714285714301	0.7990552756663978	0.8218399270957938	70
NEDD4	-0.33229479166666653	1.2884650699840528e-07	2.869957554622513e-07	96
NEDD4L	-0.4661104166666666	2.41101875730664e-14	1.315213135009467e-13	96
NEDD8	0.08839999999999998	0.7733740162710636	0.7976274058666512	30
NEDD8-MDP1	-0.5379870967741937	1.3524666428565979e-05	2.4744201546018314e-05	31
NEFH	-1.387882222222222	8.429879017057829e-11	2.6639688330400834e-10	45
NEFL	-1.6296000000000002	1.9073486328125e-06	3.7926502600886375e-06	21
NEGR1	-1.9981125000000002	1.7810758177901125e-17	9.541570874547247e-16	96
NEK3	0.10842643678160921	0.09666994864249594	0.11721646221624893	87
NEK7	-0.7031552083333334	1.4041534796001626e-14	8.191709299684774e-14	96
NEK9	-0.38925625000000014	1.6095263609107598e-15	1.2383385728612715e-14	96
NELFA	0.3915458333333333	2.6269704247490633e-16	3.0495408837561495e-15	96
NELFB	0.38895833333333335	1.63357997479861e-15	1.2525357772484428e-14	96
NELFCD	0.24851666666666672	7.977778994765734e-11	2.527050013025652e-10	96
NELFE	0.31905833333333333	1.0337036721591737e-13	4.971410707179854e-13	96
NEMF	0.04636145833333333	0.11780638146184465	0.1409101568557181	96
NENF	-0.08755416666666666	0.06712872146495402	0.08304749996466468	96
NEO1	-0.4693942528735631	2.949226691062694e-11	9.851315597775043e-11	87
NES	-0.6301552083333334	4.0136281729239524e-16	4.1554678105164815e-15	96
NEU1	-0.13807604166666662	0.031080278128913626	0.04021554213440338	96
NEXN	-0.970989583333333	2.278585044341663e-12	8.862044673906213e-12	96
NF1	-0.08270869565217391	0.33424229897914803	0.37144800130049765	69
NF2	-0.28526603773584913	2.661410790475147e-05	4.721154149470587e-05	53
NFATC2	-0.22929607843137256	0.0015838846157235668	0.0023724674898167914	51
NFATC2IP	0.15850000000000003	0.00036162859957093626	0.0005779338433828993	96
NFIA	-0.5525781609195403	1.6483168071627655e-14	9.41955490566865e-14	87
NFIC	-0.3405031249999999	2.7075673431930665e-10	8.073914399492814e-10	96
NFIX	-0.47741354166666666	1.9996568745952297e-13	9.176264002503006e-13	96
NFKB1	-0.1225479166666667	7.500264660883564e-07	1.5535435507831995e-06	96
NFKB2	0.05910937500000002	0.1551629481789127	0.1818320033768254	96
NFKBIB	0.02226000000000001	0.3840115809776322	0.4220730171656184	80
NFKBIE	0.09553599999999995	0.04948753141492023	0.06244345462905771	75
NFS1	-0.07379374999999998	0.04217423021324272	0.053761525840897856	96
NFU1	0.01105208333333336	0.9402835876937186	0.9489113402282127	96
NFXL1	0.21242187500000007	8.270620312691576e-09	2.096244491040717e-08	96
NFYA	0.09853295454545458	0.008340089165641336	0.011501265819586376	88
NFYB	0.010301219512195108	0.5204910436326364	0.557912511859939	82
NFYC	-0.011746478873239421	0.9406219527133574	0.9491100437289689	71
NGDN	0.2546285714285714	0.10321426391601562	0.12447681046423671	21
NGEF	-0.42817241379310345	2.5576866742160847e-06	5.014471039542873e-06	58
NGLY1	-0.24182564102564102	2.0805524528666983e-05	3.734196470380599e-05	78
NHEJ1	-0.12918749999999996	0.0029511173846152676	0.004289221519363915	96
NHLRC2	-0.4866468749999999	5.934673079453423e-16	5.631956054260559e-15	96
NHP2	0.41037812500000004	3.3675917634660807e-12	1.2778944084329149e-11	96
NID1	-1.4139218750000004	9.00570371804121e-17	1.5218958751722538e-15	96
NID2	-0.5517	2.459124490772628e-11	8.298926664282477e-11	96
NIF3L1	-0.2606416666666668	1.2750368108771776e-11	4.464799684025897e-11	96
NIFK	0.7184479166666665	2.0200829402503628e-17	9.541570874547247e-16	96
NIP7	0.6546177083333331	6.0956070738975844e-15	3.891096846696374e-14	96
NIPBL	0.05419895833333333	0.05644937133285807	0.07070926666768948	96
NIPSNAP1	0.2453177083333332	1.8001267397162774e-05	3.253515704945179e-05	96
NIPSNAP2	-0.13142916666666665	0.00723307412357972	0.010028248459412345	96
NIPSNAP3A	-0.41858045977011515	5.8182333922646746e-06	1.1023588768343322e-05	87
NISCH	-0.3555959459459459	1.5199933216344654e-08	3.731297180697266e-08	74
NIT1	-0.689108333333333	5.490573764849888e-17	1.1844456394976817e-15	96
NIT2	-0.016661458333333337	0.850721972581452	0.8688527498932808	96
NKIRAS2	0.27281363636363626	5.474265562796793e-06	1.0398314739751894e-05	88
NKRF	0.647187142857143	8.01522054722857e-12	2.874084160949037e-11	70
NLE1	0.3306260416666667	2.5101700527847738e-11	8.449940232881609e-11	96
NLN	0.4663052083333335	2.942722497686905e-15	2.0803714685965698e-14	96
NLRX1	-0.49142391304347827	1.4148326954455115e-10	4.356178317459356e-10	46
NMD3	0.3450645833333334	7.769533289070784e-16	6.9419973973775235e-15	96
NME1	0.2103689655172414	0.00014064076173624375	0.0002340175770060663	87
NME1-NME2	0.4154677083333333	4.4202149824383036e-14	2.275918827105033e-13	96
NME3	-0.19915208333333326	2.160233510874962e-06	4.274045813569688e-06	96
NME6	-0.2746826086956522	0.027674198150634766	0.036044689456922664	23
NME7	-0.44493243243243247	6.037355584276945e-11	1.944532818766876e-10	74
NMI	0.07774479166666667	0.14735527345702423	0.17322700711813135	96
NMNAT1	-0.20832083333333332	1.7885872929044862e-08	4.350845593943509e-08	96
NMNAT3	-0.028297916666666627	0.10705966605837197	0.12879026350826925	96
NMRAL1	-0.21904318181818178	0.0018958407322783803	0.0028121148513941307	88
NMT1	0.25757916666666675	5.940100337138155e-12	2.1672293138517753e-11	96
NMT2	-0.3198068493150685	3.4390870310190937e-06	6.639664716865352e-06	73
NNMT	1.013209375	2.9280503040866134e-13	1.3044607240164133e-12	96
NNT	-0.2693166666666666	3.3659614101229014e-09	8.908179526830196e-09	96
