rank,gene,rna_lfc,rna_p,rna_q,mean_tumor_log2tpm,mean_normal_log2tpm,n_tumor,n_normal,prot_lfc,prot_p,prot_q,n_pairs,neglog10p,gen_p,gen_q,mut_freq,n_mutated,cds_len,n_patients,concordant,transcriptomic,proteomic,genomic,score,score_genomic_weighted
2997,PPFIBP1,0.4648600663618154,2.619000925777221e-05,4.3793415594248616e-05,3.5284026533193167,3.0635425869575013,471,41,-0.0264906249999999,0.5861027382537152,0.6210967099896028,96,0.4090571341492162,0.3898906907490702,0.9999999997893128,0.0566037735849056,6,3036.0,106,False,0.4648600663618154,0.0264906249999999,0.4090571341492162,0.43430907716622,0.5145846217274789
2998,TCEAL4,0.3004909951764407,0.0045962803055414,0.0062777332449891,5.491157570915506,5.1906665757390655,471,41,0.0213775,0.5584488532279439,0.5944206498978701,80,0.9617631224317346,0.1092035803956674,0.9999999997893128,0.0377358490566037,4,1077.0,106,True,0.3004909951764407,0.0213775,0.9617631224317346,0.43386243386243384,0.558286951144094
2999,METTL17,0.4766500823217328,1.4936707208484871e-09,3.6708114798859484e-09,4.273647915650604,3.796997833328871,471,41,0.0368193548387096,0.7793471785262227,0.8031705408191134,31,0.361689951807805,0.4348205371397849,0.9999999997893128,0.0283018867924528,3,1437.0,106,True,0.4766500823217328,0.0368193548387096,0.361689951807805,0.4335875764447193,0.5043805400948258
3000,MICAL1,0.3548343349580163,2.4944794054949273e-05,4.180254558146325e-05,4.884936119025615,4.530101784067599,471,41,0.0445135416666666,0.1335892541762582,0.1583201388921598,96,0.5298937100700211,0.2951931598752611,0.9999999997893128,0.0660377358490566,7,3261.0,106,True,0.3548343349580163,0.0445135416666666,0.5298937100700211,0.43358757644471924,0.5306122448979592
3001,FBN1,-0.0883489144874452,0.6399597658561904,0.6698562517975256,3.852553200466199,3.940902114953644,471,41,-0.8721135416666663,2.2195911810893786e-12,8.64836595565433e-12,96,0.0864590108155233,0.8194849634106038,0.9999999997893128,0.1037735849056603,11,8616.0,106,True,0.0883489144874452,0.8721135416666663,0.0864590108155233,0.433553219267505,0.3964646464646464
3002,TCP1,0.5366858384403228,2.206700000374342e-11,6.567888069392012e-11,7.194168156771444,6.657482318331121,471,41,0.1950791666666666,4.1996404447322086e-09,1.0980275815942474e-08,96,0.1117898855223868,0.7730545034021123,0.9999999997893128,0.0188679245283018,2,1671.0,106,True,0.5366858384403228,0.1950791666666666,0.1117898855223868,0.4335532192675049,0.41264687693259117
3003,CYC1,0.2086028298492994,0.0056590597995925,0.0076692344848499,8.602833082402555,8.394230252553255,471,41,-0.044009375,0.0484582232944952,0.0612483459085849,96,1.596173079036341,0.0253411850898494,0.7044753647095007,0.0471698113207547,5,978.0,106,False,0.2086028298492994,0.044009375,1.596173079036341,0.43351886209029067,0.5685425685425686
3004,DNAJB11,0.5229458754921756,6.981422691801417e-11,1.9722463109610963e-10,4.562703465233408,4.039757589741233,471,41,0.2530697916666665,7.501108772107849e-09,1.9091403168464177e-08,96,0.0760090755984145,0.8394424442239354,0.9999999997893128,0.0094339622641509,1,1077.0,106,True,0.5229458754921756,0.2530697916666665,0.0760090755984145,0.43348450491307633,0.3887342815914244
3005,MCCC2,0.5727720914926842,2.03130214452832e-11,6.071497295873768e-11,6.030738990152371,5.457966898659687,471,41,0.1835270833333332,0.0024206695104921,0.0035514280495308,96,0.1084982788207926,0.7789359015963975,0.9999999997893128,0.0188679245283018,2,1692.0,106,True,0.5727720914926842,0.1835270833333332,0.1084982788207926,0.433450147735862,0.410482374768089
3006,SNTB2,0.2945774474741647,9.005441662623564e-05,0.0001438371423185,3.67013341734166,3.375555969867495,471,41,-0.7194677083333333,2.4721408172762415e-16,2.9462663960947775e-15,96,0.0285017518913683,0.936479442241993,0.9999999997893128,0.0094339622641509,1,1623.0,106,False,0.2945774474741647,0.7194677083333333,0.0285017518913683,0.4332096474953617,0.35059781488352915
3007,DUS1L,0.936138871668871,3.7320581554096223e-20,4.349786642946317e-19,6.355310596818586,5.419171725149715,471,41,0.1728304347826087,0.0448758602142334,0.0569026925302006,23,0.0406556225141538,0.910635082209134,0.9999999997893128,0.0094339622641509,1,1422.0,106,True,0.936138871668871,0.1728304347826087,0.0406556225141538,0.4329691472548616,0.3612657184085756
3008,MYH14,-0.3717695529292566,0.0014195815853056,0.0020391722103439,7.139346080566089,7.511115633495345,471,41,0.2038499999999999,0.0007636943589195,0.0011804686970328,96,0.1771937835208188,0.6649763755099674,0.9999999997893128,0.0849056603773584,9,6111.0,106,False,0.3717695529292566,0.2038499999999999,0.1771937835208188,0.432694289837147,0.4462481962481962
3009,VPS37B,-0.2798092552190816,0.0008985295245913,0.0013145043576655,5.080806735179053,5.360615990398134,471,41,-0.0085135416666666,0.3292126632627584,0.3665263454745845,96,1.811063040118306,0.0154503015404302,0.5903120046274122,0.0471698113207547,5,858.0,106,True,0.2798092552190816,0.0085135416666666,1.811063040118306,0.43255686112828967,0.5694186765615337
3010,CYP51A1,0.5475738939440746,5.395773213369298e-06,9.545450734369334e-06,2.666444849926029,2.1188709559819543,471,41,0.16125625,0.0032447160032306,0.0046925629803135,96,0.1367209429877871,0.7299263756325843,0.9999999997893128,0.0188679245283018,2,1530.0,106,True,0.5475738939440746,0.16125625,0.1367209429877871,0.4325225039510754,0.42517006802721086
3011,STAT2,0.235406749763765,0.0173362618209253,0.0223081182908311,5.074440462070389,4.839033712306624,471,41,0.0901479166666666,0.0719001891125494,0.0885910686420742,96,0.5968383181884064,0.2530239794305056,0.9999999997893128,0.0566037735849056,6,2556.0,106,True,0.235406749763765,0.0901479166666666,0.5968383181884064,0.43248814677386105,0.5364357864357865
3012,AKAP8,0.4768616162699421,8.033314114470817e-14,3.188521407932061e-13,4.973016555593127,4.496154939323185,471,41,0.3060749999999999,1.6967724727952294e-13,7.850790703436686e-13,96,0.0626860105543456,0.8655935058155376,0.9999999997893128,0.0188679245283018,2,2079.0,106,True,0.4768616162699421,0.3060749999999999,0.0626860105543456,0.43221328935614645,0.3789424860853432
3013,STARD7,0.3145221416294559,6.538647477598725e-09,1.5119763751049258e-08,7.095702215736667,6.781180074107211,471,41,0.1754230769230768,0.0728031789280096,0.0896213811794525,52,0.2511060049291266,0.5609110491414876,0.9999999997893128,0.0188679245283018,2,1113.0,106,True,0.3145221416294559,0.1754230769230768,0.2511060049291266,0.4321789321789322,0.4749536178107607
3014,RDH13,0.3582345005214384,1.716627835636993e-08,3.809416937172768e-08,3.184202335645483,2.8259678351240445,471,41,-0.0211843749999999,0.8079958865262696,0.8303989587476628,96,0.6264886827485567,0.2363258982362566,0.9999999997893128,0.0283018867924528,3,996.0,106,False,0.3582345005214384,0.0211843749999999,0.6264886827485567,0.43217893217893216,0.5399402185116471
3015,PPP2R2D,0.2348334410309833,9.459600407738978e-08,1.9633827080812157e-07,3.756491246696086,3.521657805665102,471,41,-0.6910099999999999,1.8189894035458565e-11,6.248643066251486e-11,40,0.0452517477003172,0.9010486748548332,0.9999999997893128,0.0094339622641509,1,1362.0,106,False,0.2348334410309833,0.6910099999999999,0.0452517477003172,0.43159486016628873,0.3642032570603999
3016,SFSWAP,0.6060187301679498,7.732482582712465e-15,3.4845637350089365e-14,3.80741410888807,3.201395378720121,471,41,0.3855987341772151,1.1260647393229231e-08,2.8105536964722813e-08,79,0.002615246601425,0.9939962670267084,0.9999999997893128,0.0094339622641509,1,3012.0,106,True,0.6060187301679498,0.3855987341772151,0.002615246601425,0.4315948601662887,0.32622139764996905
3017,GIPC2,-0.5881035219246398,2.8263265186821506e-06,5.127684796591259e-06,4.72306932558587,5.31117284751051,471,41,-0.1901583333333334,0.0067721322133625,0.0094301669578032,96,0.0968470469551415,0.8001159961644763,0.9999999997893128,0.0094339622641509,1,948.0,106,True,0.5881035219246398,0.1901583333333334,0.0968470469551415,0.43145743145743143,0.4017728303442589
3018,GANAB,0.4150893731184704,2.543315609104033e-09,6.112217684488418e-09,8.188597814733113,7.773508441614642,471,41,0.1045729166666667,6.500408940972316e-06,1.2260681356475477e-05,96,0.2759304658901198,0.5297482541440692,0.9999999997893128,0.0471698113207547,5,2901.0,106,True,0.4150893731184704,0.1045729166666667,0.2759304658901198,0.43135435992578847,0.48227169655741087
3019,SBF1,0.4251906053388126,4.8787202405032015e-08,1.0405612468875121e-07,5.307666464225899,4.882475858887086,471,41,-0.2052708333333333,8.270620312691576e-09,2.096244491040717e-08,96,0.1469488712503271,0.7129369580398877,0.9999999997893128,0.0754716981132075,8,5682.0,106,False,0.4251906053388126,0.2052708333333333,0.1469488712503271,0.4312512883941455,0.4304782519068234
3020,CCT5,1.010593968193385,8.798141627076141e-21,1.20861210760092e-19,7.060403342652656,6.0498093744592705,471,41,0.1801979166666667,2.3291982024604864e-11,7.880577861035899e-11,96,0.0283520720565158,0.9368022560286487,0.9999999997893128,0.0094339622641509,1,1626.0,106,True,1.010593968193385,0.1801979166666667,0.0283520720565158,0.4310795025080739,0.34884559884559885
3021,ALOX5AP,-0.2606191068764474,0.0880210767652596,0.1046330869330399,4.314260859164123,4.57487996604057,471,41,-0.0928090909090909,0.4243570120014482,0.4623272480541923,88,0.5159536470212795,0.3048220313934934,0.9999999997893128,0.0188679245283018,2,657.0,106,True,0.2606191068764474,0.0928090909090909,0.5159536470212795,0.430873359444788,0.5265924551638838
3022,INTS8,0.9272336356823616,5.167247823150325e-18,3.8075739772794775e-17,4.392843093271383,3.465609457589021,471,41,0.1409266666666666,0.0274073664587561,0.0357480842408667,45,0.056726281810317,0.8775537333961305,0.9999999997893128,0.0283018867924528,3,2988.0,106,True,0.9272336356823616,0.1409266666666666,0.056726281810317,0.43063285920428773,0.37270665842094414
3023,TNPO1,0.468327447095028,7.271788794596194e-10,1.846891728607349e-09,5.005235348237631,4.536907901142603,471,41,0.1461822916666666,3.114055755511017e-09,8.277416823979166e-09,96,0.1802957334277044,0.6602437010362991,0.9999999997893128,0.0377358490566037,4,2697.0,106,True,0.468327447095028,0.1461822916666666,0.1802957334277044,0.43056414484985917,0.4461966604823748
3024,TRAPPC2,0.5228581568689932,3.5320016722858545e-10,9.254884905613179e-10,3.3450467759442377,2.8221886190752445,471,41,-0.0790774193548387,0.4102047085762024,0.4481458052170236,31,0.2291401999747971,0.590010580809565,0.9999999997893128,0.0094339622641509,1,525.0,106,False,0.5228581568689932,0.0790774193548387,0.2291401999747971,0.43046107331821615,0.4667078952793239
3025,AP5Z1,0.6299864648614357,4.681272841593643e-13,1.6811153346922032e-12,4.342522622284009,3.7125361574225737,471,41,-0.0351035714285714,0.973184622824192,0.9763863667605062,28,0.2382275058503647,0.577793290184961,0.9999999997893128,0.0377358490566037,4,2424.0,106,False,0.6299864648614357,0.0351035714285714,0.2382275058503647,0.4303236446093589,0.46892393320964754
3026,PSMF1,0.4558888325246002,1.0420815944486084e-09,2.603134604231836e-09,5.626377806188414,5.170488973663814,471,41,-0.2125354166666667,2.2195012194145468e-06,4.382261188480636e-06,96,0.1250047737436587,0.749885966577364,0.9999999997893128,0.0094339622641509,1,816.0,106,False,0.4558888325246002,0.2125354166666667,0.1250047737436587,0.43018621590050155,0.41723356009070295
3027,PGLS,0.4452065932115472,8.216146200736013e-12,2.5559892376110568e-11,6.106143681273657,5.66093708806211,471,41,-0.0237520833333333,0.2697646827062994,0.3048940795614155,96,0.422620798541876,0.3779020096453957,0.9999999997893128,0.0188679245283018,2,777.0,106,False,0.4452065932115472,0.0237520833333333,0.422620798541876,0.430117501546073,0.5136569779426923
3028,CALCOCO1,-0.0875399683667286,0.6196329078095906,0.6507069254284258,4.4021752656346695,4.489715234001398,471,41,-0.42598125,5.178163751421857e-10,1.500012979632523e-09,80,0.1689484992246037,0.677721870437904,0.9999999997893128,0.0283018867924528,3,2076.0,106,True,0.0875399683667286,0.42598125,0.1689484992246037,0.430117501546073,0.44047619047619047
3029,TSTD1,-0.0695339698872716,0.6838449103294599,0.7115623465767869,6.155363778874376,6.224897748761648,471,41,-0.1137712643678161,0.0257163035944928,0.0336645230859419,87,1.6635440834856206,0.0216998092635516,0.6588930638832475,0.0283018867924528,3,348.0,106,True,0.0695339698872716,0.1137712643678161,1.6635440834856206,0.43008314436885864,0.5663780663780664
3030,HOOK2,0.3128381411906842,0.000207158552415,0.000319967485229,4.807116120667822,4.494277979477138,471,41,-0.0617229166666666,0.1054771651026352,0.1269779744304964,96,0.5326833944368573,0.2933030678410555,0.9999999997893128,0.0471698113207547,5,2160.0,106,False,0.3128381411906842,0.0617229166666666,0.5326833944368573,0.4300487871916443,0.5282931354359925
3031,GATAD2B,0.3140412413544844,8.466766365462687e-06,1.4744212643346522e-05,3.7003940921322935,3.386352850777809,471,41,0.0800041666666666,0.0081957814823028,0.0113138884701172,96,0.4571338857639999,0.3490326979167044,0.9999999997893128,0.0377358490566037,4,1782.0,106,True,0.3140412413544844,0.0800041666666666,0.4571338857639999,0.4300487871916443,0.5189136260564832
3032,ETF1,0.4175948205077597,2.2893545956433543e-10,6.131055928204854e-10,6.5243189988091,6.106724178301341,471,41,0.170415625,1.671504559587305e-05,3.030844348721954e-05,96,0.1867335113921097,0.6505287405937484,0.9999999997893128,0.0188679245283018,2,1314.0,106,True,0.4175948205077597,0.170415625,0.1867335113921097,0.43001443001442996,0.44841269841269843
3033,THSD4,-0.6804206648394815,3.0490967366238447e-09,7.272161786116269e-09,2.2392495515448756,2.919670216384357,471,41,0.1193583333333333,0.0460152165870144,0.0582483185060905,96,0.1242942635532574,0.7511137917405228,0.9999999997893128,0.0377358490566037,4,3057.0,106,False,0.6804206648394815,0.1193583333333333,0.1242942635532574,0.4299457156600014,0.41646052360338076
3034,ANXA7,0.092962246715003,0.0290733774960593,0.0364836291209277,6.867055552163192,6.774093305448189,471,41,-0.4618729166666667,6.6482413725730314e-15,4.188295508985099e-14,96,0.1496597342819842,0.7085006707176101,0.9999999997893128,0.0188679245283018,2,1467.0,106,False,0.092962246715003,0.4618729166666667,0.1496597342819842,0.4298770013055727,0.43078746650175226
3035,UBA7,-0.4939424836992607,2.2400653017997287e-05,3.7689681885922446e-05,4.942414169252696,5.4363566529519565,471,41,-0.1909895833333333,7.953204186257373e-08,1.813094533807292e-07,96,0.126646409937747,0.7470567429643722,0.9999999997893128,0.0377358490566037,4,3039.0,106,True,0.4939424836992607,0.1909895833333333,0.126646409937747,0.42973957259671547,0.4178519892805607
3036,AIFM1,0.3066280260743852,9.255182797195708e-05,0.0001475985006261,4.407177165095538,4.100549139021153,471,41,0.1960552083333332,3.1736330954769086e-06,6.1448497655280175e-06,96,0.2229039132441038,0.5985440070354661,0.9999999997893128,0.0283018867924528,3,1842.0,106,True,0.3066280260743852,0.1960552083333332,0.2229039132441038,0.42946471517900087,0.46366728509585653
3037,STK3,0.8732999525115741,5.1103215646316275e-15,2.357816952442431e-14,2.683608762122715,1.810308809611141,471,41,0.0552746835443037,0.3406009328403038,0.3776386809495287,79,0.1309738398309295,0.7396498272747362,0.9999999997893128,0.0188679245283018,2,1560.0,106,True,0.8732999525115741,0.0552746835443037,0.1309738398309295,0.42932728647014357,0.4203772418058132
